 ,Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
1003,Inf,1850,362,187,216,90.6,141.3,185.4,126.1,27,37,33,12,2,0,3,13
1004,Inf,987,330,237,250,93.7,63.6,139.1,92.5,27,19,22,12,6,3,7,1
1005,5.3891e+31,644,245,262,824,95.4,55.3,77.9,30.6,15,35,26,6,18,5,5,7
1006,1.0867e+21,544,227,309,1084,93.8,113.8,83.1,76.9,10,40,27,14,8,7,5,13
1007,1.9819e+08,199,232,294,314,84.7,129.8,190.9,119.6,97,37,33,17,2,9,1,1
1008,6.5512e+25,199,556,436,458,88.7,38.7,216.5,113.7,148,50,47,22,4,0,0,9
1009,Inf,315,527,231,218,88.8,78,130.9,86.8,40,74,72,84,16,10,2,22
1010,Inf,584,457,217,320,97.6,245.5,98.2,66.6,32,21,26,50,6,0,14,19
1011,4.0922e+10,302,184,232,255,119.3,132.4,79.8,169.6,49,39,43,36,4,23,14,0
1012,3.1804e+16,260,188,277,301,91.3,90.3,117.2,290,56,33,16,14,2,10,2,6
1013,3.3243e+21,254,232,405,258,62.1,96.2,193.4,221.2,59,39,37,9,4,10,8,6
1014,Inf,290,574,696,376,81.4,162.4,142.3,182.9,39,33,43,29,4,8,2,8
1015,2.4283e+33,766,765,620,483,81.9,142.9,72.8,220,15,23,26,38,2,12,0,8
1016,7.5319e+28,609,512,438,224,84.4,153.6,58.4,191.4,22,8,17,39,0,2,0,8
1017,9.1409e+25,811,292,252,212,93.5,66.1,195.3,92.2,27,37,33,12,8,2,0,6
1018,Inf,841,371,199,188,93.2,50.7,122.3,95.4,27,19,22,12,12,0,6,0
1019,2.9091e+33,578,289,259,587,95.4,54.9,65.6,47.2,15,35,26,6,22,2,0,6
1020,6.1918e+28,563,261,256,832,102.3,103,73.4,47.5,10,40,27,14,16,6,6,4
1021,9.1774e+27,199,254,237,448,95.6,121,162.8,100.4,97,37,33,17,0,0,0,6
1022,2.0533e+26,227,437,321,409,77,58.1,378.4,163.9,148,50,47,22,8,2,0,0
1023,6.1841e+29,318,328,181,210,313.3,117.8,101.4,130.4,27,84,95,78,4,4,2,16
1024,5.1904e+10,275,300,164,238,185.4,99.7,108.1,149.5,35,14,30,54,2,8,8,15
1025,4.1585e+11,257,175,223,595,125.7,187.4,112.3,170.8,50,48,32,41,0,34,0,2
1026,1.879e+11,264,236,476,786,104.7,199.2,155.4,147.5,58,60,34,43,6,16,0,0
1027,5.437e+20,275,276,885,1024,71.2,152.4,223.9,92,66,17,11,36,4,0,1,8
1028,4.6456e+34,358,617,740,195,47.4,74.4,153.6,31,72,8,19,24,6,0,1,5
1029,7.6041e+33,527,613,326,472,68,89.8,30.7,33.4,34,27,19,43,0,6,5,5
1030,6.0168e+24,480,693,280,223,88.2,234.6,40.6,78,31,25,25,42,0,8,5,3
1031,7.2077e+08,360,243,317,157,117.4,198.1,115.8,68.8,18,29,20,0,10,2,3,0
1032,Inf,480,267,320,138,110,65.9,91.7,53.8,5,13,11,8,10,2,5,0
1033,7.6151e+25,571,324,170,366,77.7,136.1,53.2,77.4,52,28,32,4,12,8,1,0
1034,Inf,208,299,190,425,154.6,158,69.6,59.6,67,37,38,8,10,2,9,13
1035,Inf,171,299,271,550,312.7,112.8,95.4,36.3,89,55,64,74,4,3,3,15
1036,1.2889e+34,193,306,239,569,45.5,69.2,159.7,60.8,117,44,46,48,8,3,15,11
1037,3.2039e+22,554,354,233,236,173.9,175.8,96.3,129.6,27,84,95,78,0,13,3,16
1038,5.6136e+28,481,335,203,269,138.6,114.2,97.4,175.7,35,14,30,54,4,5,9,22
1039,4.5063e+12,257,218,259,875,159,102.6,113,226.1,50,48,32,41,4,30,0,3
1040,Inf,336,202,538,926,140.9,124,168.3,144,58,60,34,43,6,13,0,5
1041,Inf,253,239,851,782,86.6,108.1,404.2,89.2,66,17,11,36,2,1,1,5
1042,Inf,283,391,533,315,33.1,58.8,55.4,34.2,72,8,19,24,4,3,0,5
1043,2.7103e+17,473,722,258,606,63.4,81.1,32.8,41.8,34,27,19,43,6,0,7,0
1044,4.5709e+33,418,669,215,240,92.9,235.9,89.1,71.5,31,25,25,42,16,7,7,0
1045,5.2148e+30,163,485,306,185,152.6,256.5,111.2,89.4,18,29,20,0,14,7,1,7
1046,Inf,243,290,225,140,171.8,140,97.1,60.7,5,13,11,8,16,5,3,7
1047,Inf,346,295,121,262,30.6,232.8,61.4,91.8,52,28,32,4,6,5,3,3
1048,Inf,269,316,180,372,103.7,163.9,83.7,91.8,67,37,38,8,4,5,7,9
1049,Inf,171,320,235,440,136.7,94,106.8,65,89,55,64,74,4,9,10,9
1050,6.8626e+18,148,341,292,353,88.1,65.8,92,57.1,117,44,46,48,8,5,16,3
1051,Inf,902,334,303,241,105.4,203.3,112.7,127.9,50,111,103,82,0,9,1,32
1052,7.0593e+35,708,297,246,248,59.3,146.3,98.7,186.6,83,42,50,53,1,11,25,21
1053,2.0715e+17,327,228,244,1099,133.1,85.2,88.8,261,34,57,44,35,1,30,14,1
1054,2.205e+13,395,211,425,843,159.6,76.9,108.6,113.3,21,70,52,56,0,24,0,3
1055,2.5364e+13,394,220,789,924,240.7,58.2,160.2,69.3,44,50,55,88,1,0,5,0
1056,Inf,217,469,480,765,52.7,43.2,47.2,78.6,51,3,24,27,3,5,0,1
1057,6.4007e+07,285,546,216,984,59.7,74.3,76.2,134.2,16,1,4,24,3,3,5,0
1058,1.0236e+29,281,934,165,484,94.3,126.6,133.2,92.5,50,4,12,42,11,11,5,5
1059,6.1187e+30,248,612,301,241,195.5,104,135.9,88.3,64,23,12,14,11,7,0,5
1060,1.8552e+31,351,425,185,202,242.7,121.7,112.1,100.2,37,33,6,4,19,5,0,10
1061,5.5713e+27,404,270,126,254,66.2,128.9,78.7,137,76,26,25,12,1,9,3,3
1062,5.9389e+18,309,302,193,318,92.9,64.4,104.8,127,111,39,43,40,5,11,0,0
1063,Inf,152,328,261,341,94.5,50.1,107.9,74.7,71,59,64,73,5,13,3,5
1064,3.094e+21,424,406,290,288,102.9,54,72.4,95.7,34,3,10,29,7,3,0,3
1065,4.3134e+31,938,204,270,251,84.7,80.9,116.7,146.9,50,111,103,82,35,0,0,24
1066,8.5361e+31,606,140,237,371,68.8,114.8,98.8,285.3,83,42,50,53,6,0,18,16
1067,Inf,227,199,185,182,40.8,115.7,62.8,94.9,34,57,44,35,0,28,16,0
1068,1.6817e+19,201,242,170,314,52.7,92.5,48.7,112.5,21,70,52,56,0,28,1,5
1069,2.7694e+29,179,323,327,398,120.6,74.3,43.5,205.4,44,50,55,88,6,0,3,7
1070,1.1207e+13,181,1036,419,450,204.4,65.1,62.1,120.4,51,3,24,27,4,7,7,1
1071,8.3719e+24,187,1058,172,532,130.3,42.9,78.4,114.8,16,1,4,24,6,7,3,0
1072,2.7113e+36,156,1290,515,519,96.9,44.4,121.8,119.2,50,4,12,42,16,5,5,3
1073,1.0317e+35,283,627,484,784,89.3,27.9,178.1,156.1,64,23,12,14,16,5,1,0
1074,1.1305e+34,409,728,199,820,409.5,43.7,145,214.5,37,33,6,4,8,7,0,7
1075,Inf,286,314,237,333,313,28.4,76.6,267.8,76,26,25,12,0,13,5,11
1076,7.1424e+25,164,293,294,244,120.1,24.6,92.2,171.1,111,39,43,40,8,0,1,22
1077,1.3658e+31,178,316,325,183,135,25.3,86.6,49.8,71,59,64,73,4,7,12,7
1078,Inf,473,449,271,153,58.4,104.4,78.9,136.8,34,3,10,29,0,1,0,0
1079,1.1727e+27,504,183,177,249,78.7,73.9,78.6,171.7,74,89,65,57,70,3,1,10
1080,4.0593e+11,463,132,199,442,99.2,62.8,77.7,365.7,79,67,67,60,2,1,12,19
1081,Inf,226,470,237,155,65.1,96,74.7,193.9,48,58,50,46,8,16,19,12
1082,3.6084e+08,188,531,222,212,62.5,93.6,79.2,187.3,21,49,35,52,12,20,3,7
1083,5.3156e+16,156,609,339,387,79.1,85.6,109.6,308.7,14,37,40,58,0,5,7,7
1084,4.6615e+36,199,820,732,413,159.1,140.4,55.4,99.1,48,28,32,47,2,3,0,1
1085,3.1792e+34,224,1186,324,440,167,409.5,37.8,97.6,43,39,35,43,6,3,8,5
1086,3.3383e+34,195,831,344,518,159.5,115.3,67.8,109,85,23,22,13,14,5,7,0
1087,Inf,279,480,724,758,163.1,24.1,185.6,157.6,80,9,1,12,28,5,0,7
1088,Inf,383,393,591,534,234.6,32.2,160.9,173.2,64,27,3,8,14,7,0,0
1089,Inf,310,524,238,234,155.7,51.4,127.1,382.6,64,13,14,3,0,5,0,15
1090,7.3107e+12,186,585,305,182,104.5,35.2,117.8,170.2,89,17,17,17,4,0,3,17
1091,2.3751e+30,435,449,349,163,107,37.2,87.8,49.2,85,51,40,30,4,8,0,1
1092,1.7701e+36,494,638,310,130,81.5,209.6,119.8,135.9,58,30,41,28,0,5,0,7
1093,6.846e+27,289,201,84,246,66.2,81.9,75.4,299.5,74,89,65,57,43,12,0,8
1094,1.8804e+20,375,184,177,527,87.6,62,70.4,308.8,79,67,67,60,3,3,20,6
1095,Inf,260,252,484,527,103.4,72.3,88.5,191.9,48,58,50,46,3,15,18,11
1096,1.1901e+21,203,545,265,314,101.2,75,114.9,134,21,49,35,52,15,22,13,1
1097,1.7028e+13,157,587,311,385,100.5,73.6,163.6,41,14,37,40,58,5,18,1,3
1098,2.1934e+10,200,401,601,335,117.9,108.3,53.2,28.2,48,28,32,47,1,1,1,1
1099,4.8714e+31,244,580,446,293,148,294.3,70.5,67.4,43,39,35,43,5,1,13,5
1100,9.1668e+31,240,471,391,265,186.6,204.2,99.3,88.6,85,23,22,13,1,1,6,3
1101,8.7393e+16,254,326,627,527,185.5,51.1,209.5,170.3,80,9,1,12,15,1,5,6
1102,Inf,346,312,594,339,195.8,58.1,172.3,92.8,64,27,3,8,5,3,3,0
1103,Inf,358,481,494,205,147,105.6,173.1,104.5,64,13,14,3,7,1,3,1
1104,1.4933e+28,253,696,555,161,118.8,39.2,185,89.6,89,17,17,17,3,1,1,3
1105,1.9973e+26,502,966,303,157,99.8,195.4,84.5,49.9,85,51,40,30,11,1,4,6
1106,Inf,525,557,288,265,38.9,292.3,214.2,135.9,58,30,41,28,23,6,11,23
1107,3.0333e+19,170,368,266,657,85.3,119.1,145.1,169.3,101,58,51,46,9,1,0,16
1108,1.5951e+17,216,274,331,481,75.8,116.2,203.6,283.6,41,39,43,33,9,5,25,9
1109,Inf,321,497,462,420,133.4,118.9,226.6,179,22,48,36,50,7,16,18,9
1110,Inf,254,716,310,448,253.6,71.8,126,195.8,23,12,14,18,9,22,1,1
1111,1.0172e+24,210,435,265,413,269.1,62.7,76.8,369.3,27,22,25,39,5,14,5,0
1112,1.224e+26,283,235,286,280,110.9,64.5,56.8,158,37,35,20,57,7,5,3,1
1113,Inf,262,233,568,293,89.3,69.2,96,112.7,27,54,46,34,9,5,5,5
1114,3.8768e+18,281,260,496,314,123.2,84.5,149.8,79.1,57,49,44,36,11,3,1,1
1115,1.9843e+18,207,254,433,379,225,136.7,114.8,224.4,53,35,31,23,1,5,3,1
1116,Inf,171,280,414,188,205.8,161.9,131.1,195.5,83,22,27,9,0,3,3,0
1117,Inf,252,633,363,238,134.4,276.9,167.3,138.2,80,61,37,1,3,7,1,0
1118,1.839e+36,260,793,515,253,126.8,212.5,177.2,30.9,54,72,59,34,1,0,3,0
1119,3.3646e+14,259,698,212,352,159.1,316.4,56.6,44.9,64,80,92,77,27,0,5,1
1120,Inf,330,260,269,505,54.5,154.4,258.9,129.1,38,132,124,115,25,8,8,30
1121,2.1524e+19,646,635,357,272,228.2,122.6,51.7,102.1,19,133,143,130,0,5,9,29
1122,2.4325e+16,587,255,539,246,273.2,94.8,52.4,302.2,57,109,96,86,4,3,31,27
1123,2.2445e+21,228,220,461,480,153.1,52.4,213.6,409.5,69,48,24,6,8,39,17,9
1124,9.5483e+11,365,248,463,317,149.2,75,231.2,297.7,29,29,13,49,14,27,5,16
1125,Inf,283,276,377,382,179.3,138.9,119.1,73.6,11,16,17,43,10,11,0,11
1126,Inf,415,388,525,481,114,256.9,139.5,224.1,29,27,38,68,4,3,3,1
1127,1.6121e+30,1132,411,498,417,67.3,72.7,151.3,391.2,16,39,54,43,2,0,9,1
1128,8.0573e+25,1228,410,365,333,64.5,57.3,182.5,204.1,12,45,60,60,6,0,1,9
1129,Inf,1751,421,170,278,90.1,145.4,107.9,120.5,19,43,29,58,0,0,1,10
1130,Inf,1271,270,252,587,96.4,66.4,99.8,74.1,45,28,27,28,0,3,3,5
1131,7.5809e+25,545,203,293,695,97.8,58.2,71.9,49,32,31,17,10,4,1,13,5
1132,7.0577e+07,449,215,369,697,92.9,87.7,80,92.1,28,23,25,39,0,3,7,9
1133,Inf,202,233,455,273,83.8,95.5,108.5,83.3,12,11,41,48,0,9,0,0
1134,Inf,147,407,547,367,63.8,25.3,115.1,90.8,52,18,27,39,7,7,5,3
1135,Inf,517,666,272,260,173.7,129.8,86,74.9,39,140,119,116,4,5,9,17
1136,Inf,766,502,297,249,219.3,181.3,62.5,74.3,43,37,28,33,8,5,26,11
1137,5.9391e+27,269,192,350,452,165,62,94,282.3,31,21,40,41,2,32,7,1
1138,Inf,250,189,352,470,114.5,61,164.4,381.9,41,20,21,35,2,5,0,9
1139,Inf,304,211,363,282,121.1,108.6,370.6,221.7,59,1,4,18,6,0,0,7
1140,Inf,572,490,487,372,126.3,409.5,75.4,267.6,57,10,31,34,0,3,7,1
1141,Inf,942,640,511,321,89.1,180.5,63.8,409.5,23,60,64,61,4,5,7,3
1142,Inf,1093,341,350,275,80.8,147,80.1,219.5,45,77,82,100,2,3,11,11
1143,Inf,1850,362,187,216,90.6,141.3,185.4,126.1,61,94,79,91,0,3,5,13
1144,1.508e+34,987,330,237,250,93.7,63.6,139.1,92.5,84,47,52,37,2,5,9,1
1145,1.3002e+22,644,245,262,824,95.4,55.3,77.9,30.6,35,31,42,41,12,9,9,7
1146,2.2927e+20,544,227,309,1084,93.8,113.8,83.1,76.9,21,32,17,14,6,3,11,3
1147,2.6117e+30,199,232,294,314,84.7,129.8,190.9,119.6,41,54,34,39,6,11,7,0
1148,7.3752e+22,199,556,436,458,88.7,38.7,216.5,113.7,67,52,37,47,14,3,9,1
1149,2.8535e+29,315,527,231,218,88.8,78,130.9,86.8,39,140,119,116,8,4,27,24
1150,Inf,584,457,217,320,97.6,245.5,98.2,66.6,43,37,28,33,4,6,29,18
1151,7.4378e+29,302,184,232,255,119.3,132.4,79.8,169.6,31,21,40,41,2,25,6,0
1152,2.7332e+21,260,188,277,301,91.3,90.3,117.2,290,41,20,21,35,10,0,2,4
1153,4.3746e+30,254,232,405,258,62.1,96.2,193.4,221.2,59,1,4,18,12,2,4,4
1154,Inf,290,574,696,376,81.4,162.4,142.3,182.9,57,10,31,34,2,8,4,10
1155,1.2408e+24,766,765,620,483,81.9,142.9,72.8,220,23,60,64,61,2,12,6,6
1156,1.0434e+20,609,512,438,224,84.4,153.6,58.4,191.4,45,77,82,100,0,0,4,2
1157,Inf,811,292,252,212,93.5,66.1,195.3,92.2,61,94,79,91,6,2,6,4
1158,Inf,841,371,199,188,93.2,50.7,122.3,95.4,84,47,52,37,2,4,10,6
1159,2.0807e+33,578,289,259,587,95.4,54.9,65.6,47.2,35,31,42,41,12,4,2,14
1160,3.3309e+15,563,261,256,832,102.3,103,73.4,47.5,21,32,17,14,8,6,16,2
1161,Inf,199,254,237,448,95.6,121,162.8,100.4,41,54,34,39,6,4,8,4
1162,1.2574e+20,227,437,321,409,77,58.1,378.4,163.9,67,52,37,47,2,6,14,0
1163,5.0596e+36,318,328,181,210,313.3,117.8,101.4,130.4,22,88,51,49,0,2,35,23
1164,Inf,275,300,164,238,185.4,99.7,108.1,149.5,1,30,52,33,0,6,20,11
1165,1.456e+27,257,175,223,595,125.7,187.4,112.3,170.8,94,2,18,37,4,28,15,1
1166,1.813e+27,264,236,476,786,104.7,199.2,155.4,147.5,83,46,7,10,2,12,7,1
1167,Inf,275,276,885,1024,71.2,152.4,223.9,92,103,27,8,18,8,2,5,3
1168,Inf,358,617,740,195,47.4,74.4,153.6,31,106,23,34,32,8,8,3,1
1169,8.298e+19,527,613,326,472,68,89.8,30.7,33.4,73,65,71,80,4,2,1,1
1170,1.3727e+34,480,693,280,223,88.2,234.6,40.6,78,45,78,90,99,2,4,7,3
1171,1.4923e+21,360,243,317,157,117.4,198.1,115.8,68.8,43,103,113,102,4,2,3,3
1172,1.4065e+16,480,267,320,138,110,65.9,91.7,53.8,73,70,62,51,2,1,0,9
1173,Inf,571,324,170,366,77.7,136.1,53.2,77.4,17,55,54,47,2,3,1,1
1174,2.3539e+32,208,299,190,425,154.6,158,69.6,59.6,86,14,9,11,2,7,15,3
1175,Inf,171,299,271,550,312.7,112.8,95.4,36.3,65,27,22,30,0,3,5,5
1176,3.0664e+35,193,306,239,569,45.5,69.2,159.7,60.8,24,23,30,39,2,5,7,0
1177,Inf,554,354,233,236,173.9,175.8,96.3,129.6,22,88,51,49,4,7,25,14
1178,2.0735e+08,481,335,203,269,138.6,114.2,97.4,175.7,1,30,52,33,10,12,24,9
1179,1.2819e+09,257,218,259,875,159,102.6,113,226.1,94,2,18,37,12,45,11,0
1180,4.0453e+13,336,202,538,926,140.9,124,168.3,144,83,46,7,10,6,12,7,7
1181,8.3649e+21,253,239,851,782,86.6,108.1,404.2,89.2,103,27,8,18,10,3,9,10
1182,1.2447e+15,283,391,533,315,33.1,58.8,55.4,34.2,106,23,34,32,4,5,5,3
1183,6.2612e+17,473,722,258,606,63.4,81.1,32.8,41.8,73,65,71,80,6,3,0,3
1184,3.4189e+24,418,669,215,240,92.9,235.9,89.1,71.5,45,78,90,99,6,9,7,7
1185,3.5852e+10,163,485,306,185,152.6,256.5,111.2,89.4,43,103,113,102,4,5,3,5
1186,Inf,243,290,225,140,171.8,140,97.1,60.7,73,70,62,51,0,9,0,7
1187,1.9907e+25,346,295,121,262,30.6,232.8,61.4,91.8,17,55,54,47,2,7,0,3
1188,3.4405e+33,269,316,180,372,103.7,163.9,83.7,91.8,86,14,9,11,14,11,16,7
1189,Inf,171,320,235,440,136.7,94,106.8,65,65,27,22,30,0,9,3,3
1190,6.1644e+34,148,341,292,353,88.1,65.8,92,57.1,24,23,30,39,16,14,8,8
1191,Inf,902,334,303,241,105.4,203.3,112.7,127.9,24,44,28,38,0,9,27,21
1192,7.4879e+36,708,297,246,248,59.3,146.3,98.7,186.6,9,54,60,41,1,3,34,7
1193,8.141e+29,327,228,244,1099,133.1,85.2,88.8,261,101,40,55,59,1,37,7,3
1194,7.5634e+25,395,211,425,843,159.6,76.9,108.6,113.3,59,57,41,33,5,15,3,14
1195,4.3228e+28,394,220,789,924,240.7,58.2,160.2,69.3,54,43,38,34,5,5,3,8
1196,1.4016e+11,217,469,480,765,52.7,43.2,47.2,78.6,81,9,22,49,0,1,5,7
1197,4.6433e+08,285,546,216,984,59.7,74.3,76.2,134.2,91,11,17,29,3,3,1,8
1198,1.3739e+30,281,934,165,484,94.3,126.6,133.2,92.5,29,25,43,38,5,7,3,5
1199,4.2949e+36,248,612,301,241,195.5,104,135.9,88.3,62,35,51,48,11,7,3,3
1200,3.4635e+27,351,425,185,202,242.7,121.7,112.1,100.2,79,21,31,28,13,3,7,3
1201,8.2084e+23,404,270,126,254,66.2,128.9,78.7,137,32,47,57,49,0,5,7,0
1202,6.7387e+17,309,302,193,318,92.9,64.4,104.8,127,114,55,53,53,11,9,5,12
1203,1.1176e+32,152,328,261,341,94.5,50.1,107.9,74.7,83,53,46,42,0,11,8,12
1204,2.209e+27,424,406,290,288,102.9,54,72.4,95.7,48,29,23,26,13,16,1,19
1205,9.696e+24,938,204,270,251,84.7,80.9,116.7,146.9,24,44,28,38,2,15,28,31
1206,7.938e+22,606,140,237,371,68.8,114.8,98.8,285.3,9,54,60,41,2,3,29,1
1207,5.0086e+31,227,199,185,182,40.8,115.7,62.8,94.9,101,40,55,59,0,26,5,3
1208,1.9744e+21,201,242,170,314,52.7,92.5,48.7,112.5,59,57,41,33,0,17,0,0
1209,Inf,179,323,327,398,120.6,74.3,43.5,205.4,54,43,38,34,4,3,3,3
1210,9.4701e+32,181,1036,419,450,204.4,65.1,62.1,120.4,81,9,22,49,12,0,1,7
1211,1.9758e+22,187,1058,172,532,130.3,42.9,78.4,114.8,91,11,17,29,10,1,3,0
1212,Inf,156,1290,515,519,96.9,44.4,121.8,119.2,29,25,43,38,10,0,1,1
1213,2.3376e+29,283,627,484,784,89.3,27.9,178.1,156.1,62,35,51,48,14,3,1,0
1214,Inf,409,728,199,820,409.5,43.7,145,214.5,79,21,31,28,10,1,7,1
1215,Inf,286,314,237,333,313,28.4,76.6,267.8,32,47,57,49,0,9,1,0
1216,3.8573e+30,164,293,294,244,120.1,24.6,92.2,171.1,114,55,53,53,2,5,1,9
1217,1.6461e+31,178,316,325,183,135,25.3,86.6,49.8,83,53,46,42,10,13,14,16
1218,Inf,473,449,271,153,58.4,104.4,78.9,136.8,48,29,23,26,0,11,7,16
1219,4.4399e+33,504,183,177,249,78.7,73.9,78.6,171.7,29,19,13,43,8,7,26,30
1220,7.2596e+21,463,132,199,442,99.2,62.8,77.7,365.7,65,46,29,22,4,10,17,10
1221,Inf,226,470,237,155,65.1,96,74.7,193.9,42,33,52,61,10,23,0,1
1222,3.2383e+28,188,531,222,212,62.5,93.6,79.2,187.3,20,24,24,37,2,0,0,0
1223,8.1692e+13,156,609,339,387,79.1,85.6,109.6,308.7,37,26,34,22,6,5,10,3
1224,Inf,199,820,732,413,159.1,140.4,55.4,99.1,42,38,34,25,22,3,1,0
1225,1.7973e+16,224,1186,324,440,167,409.5,37.8,97.6,70,45,45,35,14,9,3,0
1226,Inf,195,831,344,518,159.5,115.3,67.8,109,56,29,24,29,14,0,3,3
1227,9.0448e+21,279,480,724,758,163.1,24.1,185.6,157.6,105,14,12,32,20,1,5,7
1228,4.0166e+36,383,393,591,534,234.6,32.2,160.9,173.2,125,9,32,22,8,7,8,0
1229,1.4934e+34,310,524,238,234,155.7,51.4,127.1,382.6,79,11,40,24,0,7,8,7
1230,Inf,186,585,305,182,104.5,35.2,117.8,170.2,81,30,49,48,4,0,10,8
1231,Inf,435,449,349,163,107,37.2,87.8,49.2,87,40,47,51,8,8,3,1
1232,Inf,494,638,310,130,81.5,209.6,119.8,135.9,96,61,76,54,0,0,0,20
1233,2.1815e+36,289,201,84,246,66.2,81.9,75.4,299.5,29,19,13,43,9,0,25,34
1234,7.7132e+22,375,184,177,527,87.6,62,70.4,308.8,65,46,29,22,0,28,22,5
1235,4.725e+17,260,252,484,527,103.4,72.3,88.5,191.9,42,33,52,61,15,23,6,1
1236,9.0801e+16,203,545,265,314,101.2,75,114.9,134,20,24,24,37,1,3,10,0
1237,Inf,157,587,311,385,100.5,73.6,163.6,41,37,26,34,22,7,0,10,1
1238,5.7414e+30,200,401,601,335,117.9,108.3,53.2,28.2,42,38,34,25,9,3,8,6
1239,3.7378e+31,244,580,446,293,148,294.3,70.5,67.4,70,45,45,35,0,13,8,5
1240,2.4719e+12,240,471,391,265,186.6,204.2,99.3,88.6,56,29,24,29,7,1,3,8
1241,Inf,254,326,627,527,185.5,51.1,209.5,170.3,105,14,12,32,9,1,1,11
1242,Inf,346,312,594,339,195.8,58.1,172.3,92.8,125,9,32,22,0,4,1,4
1243,9.3641e+17,358,481,494,205,147,105.6,173.1,104.5,79,11,40,24,0,6,6,0
1244,7.3162e+34,253,696,555,161,118.8,39.2,185,89.6,81,30,49,48,9,0,1,13
1245,1.6359e+29,502,966,303,157,99.8,195.4,84.5,49.9,87,40,47,51,0,3,3,11
1246,Inf,525,557,288,265,38.9,292.3,214.2,135.9,96,61,76,54,5,3,6,4
1247,1.009e+26,170,368,266,657,85.3,119.1,145.1,169.3,83,29,16,28,1,7,19,27
1248,Inf,216,274,331,481,75.8,116.2,203.6,283.6,102,6,25,21,9,31,30,3
1249,Inf,321,497,462,420,133.4,118.9,226.6,179,10,22,26,32,18,43,5,5
1250,Inf,254,716,310,448,253.6,71.8,126,195.8,28,6,32,28,9,14,1,0
1251,5.1368e+15,210,435,265,413,269.1,62.7,76.8,369.3,36,9,43,11,14,3,0,5
1252,Inf,283,235,286,280,110.9,64.5,56.8,158,53,30,28,29,0,0,8,7
1253,Inf,262,233,568,293,89.3,69.2,96,112.7,44,36,40,71,5,9,10,7
1254,2.4054e+33,281,260,496,314,123.2,84.5,149.8,79.1,79,59,50,51,13,3,5,7
1255,2.6329e+26,207,254,433,379,225,136.7,114.8,224.4,109,23,36,45,0,5,5,5
1256,4.3133e+29,171,280,414,188,205.8,161.9,131.1,195.5,90,39,29,21,0,3,0,7
1257,Inf,252,633,363,238,134.4,276.9,167.3,138.2,103,17,22,17,1,10,1,0
1258,2.4315e+33,260,793,515,253,126.8,212.5,177.2,30.9,74,48,37,36,0,0,14,7
1259,2.4897e+18,259,698,212,352,159.1,316.4,56.6,44.9,87,69,81,68,11,1,1,10
1260,8.6353e+17,330,260,269,505,54.5,154.4,258.9,129.1,105,168,189,179,5,0,3,8
1261,3.0365e+35,646,635,357,272,228.2,122.6,51.7,102.1,31,76,95,113,2,5,7,40
1262,5.4898e+35,587,255,539,246,273.2,94.8,52.4,302.2,20,65,67,87,4,15,23,23
1263,3.4994e+20,228,220,461,480,153.1,52.4,213.6,409.5,59,48,34,45,6,47,7,7
1264,2.7563e+15,365,248,463,317,149.2,75,231.2,297.7,28,1,45,23,10,35,0,5
1265,Inf,283,276,377,382,179.3,138.9,119.1,73.6,48,24,22,35,0,3,3,5
1266,Inf,415,388,525,481,114,256.9,139.5,224.1,56,60,56,24,2,1,3,1
1267,1.9705e+33,1132,411,498,417,67.3,72.7,151.3,391.2,21,65,52,62,0,5,3,0
1268,Inf,1228,410,365,333,64.5,57.3,182.5,204.1,4,79,95,95,10,9,0,5
1269,7.715e+32,1751,421,170,278,90.1,145.4,107.9,120.5,24,44,60,83,10,11,0,1
1270,1.852e+36,1271,270,252,587,96.4,66.4,99.8,74.1,33,36,60,70,2,9,3,1
1271,3.0803e+15,545,203,293,695,97.8,58.2,71.9,49,44,15,31,30,1,5,9,1
1272,Inf,449,215,369,697,92.9,87.7,80,92.1,47,40,34,18,7,0,5,3
1273,Inf,202,233,455,273,83.8,95.5,108.5,83.3,38,53,68,63,1,7,11,7
1274,Inf,147,407,547,367,63.8,25.3,115.1,90.8,30,41,64,55,3,7,13,14
1275,2.5489e+36,517,666,272,260,173.7,129.8,86,74.9,31,95,82,98,2,9,9,20
1276,1.4233e+28,766,502,297,249,219.3,181.3,62.5,74.3,37,24,30,47,4,35,17,7
1277,8.8985e+21,269,192,350,452,165,62,94,282.3,42,4,7,23,6,47,3,1
1278,1.8738e+09,250,189,352,470,114.5,61,164.4,381.9,28,31,59,28,8,18,3,3
1279,Inf,304,211,363,282,121.1,108.6,370.6,221.7,43,31,42,24,2,3,3,3
1280,1.7691e+21,572,490,487,372,126.3,409.5,75.4,267.6,53,47,39,24,0,0,7,0
1281,Inf,942,640,511,321,89.1,180.5,63.8,409.5,51,46,65,79,8,5,5,1
1282,2.8067e+28,1093,341,350,275,80.8,147,80.1,219.5,43,123,130,140,6,7,3,9
1283,Inf,1850,362,187,216,90.6,141.3,185.4,126.1,40,93,81,92,4,5,1,0
1284,9.6386e+33,987,330,237,250,93.7,63.6,139.1,92.5,24,87,69,65,6,3,3,0
1285,3.0439e+22,644,245,262,824,95.4,55.3,77.9,30.6,43,75,74,57,0,3,0,5
