Ind#,TDose,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pos1,T2w Pos2,T2w Pos3
247,0.093173,21,11,30,1.6,1.7,4.1,121,53,52,69,0,-20,6
248,0.079489,39,29,34,3.2,3.2,4.8,128,66,116,123,9,8,-9
249,0.029496,63,51,40,4.3,1.6,4.1,116,57,78,85,2,4,-10
250,0.019067,52,59,24,2.6,-1.3,1.2,135,35,71,59,12,0,-3
251,0.18067,4,22,-7,1,1.2,0.8,132,20,55,79,-5,38,-20
252,0.018482,-41,-22,-30,-0.3,2,-0.2,120,9,25,39,-6,15,-3
253,0.0050455,-49,-26,-31,-8,-5.8,-7.2,126,24,14,40,12,-10,-11
254,0.01011,58,45,37,1.5,1.9,1.8,107,76,123,75,-7,-7,5
255,0.028898,54,48,34,0.5,0,0.8,114,65,84,88,-3,-1,-3
256,0.016981,23,2,7,0.9,-0.4,1.9,123,81,85,83,6,-6,4
257,0.012673,21,-12,4,1.9,-1.6,2.2,115,78,82,80,18,5,9
258,0.070799,35,22,15,2.7,-1,2.4,121,53,52,69,7,0,-10
259,0.11038,20,24,6,2.3,0.3,2.7,128,66,116,123,3,5,-25
260,0.035298,8,9,-5,2.1,0.7,2.6,116,57,78,85,15,-1,8
261,0.03005,15,4,-9,3.2,-1.4,-0.2,135,35,71,59,13,1,20
262,0.012937,15,17,-2,2.5,-0.4,-1.3,132,20,55,79,-4,10,7
263,0.0069752,-3,9,-2,0.6,0.6,-1.9,120,9,25,39,-5,3,4
264,0.0035608,-26,-33,-23,-4.2,-1.9,-2.6,126,24,14,40,-33,3,-36
265,0.0095972,45,36,35,0.3,0.6,1.4,111,133,176,128,1,-5,13
266,0.54953,52,42,40,0.3,-0.1,0.7,117,113,147,127,-8,-1,-3
267,0.2739,24,10,17,2.2,-0.9,1.6,119,108,129,126,4,2,0
268,0.012208,18,-6,5,2.9,-1.4,2.2,117,123,110,132,12,6,-4
269,0.051844,31,19,-1,2.7,-2,1.7,118,110,88,135,6,-1,-8
270,0.12536,16,24,-9,1.4,-1.7,1.1,129,83,74,99,12,1,-10
271,0.03285,-4,6,-21,0.7,-0.6,1.2,109,38,81,46,8,-2,13
272,0.14533,-2,-19,-31,1.3,-0.3,0.3,123,43,90,126,0,-5,44
273,0.044253,11,3,-15,0.3,-1.4,-1.7,131,11,74,102,28,-14,41
274,0.022648,12,24,8,-1.7,-2.1,-3.1,124,38,44,62,10,-20,34
275,0.0076644,-9,-13,0,-3.7,-1.4,-2.5,129,41,51,62,-29,-4,-5
276,0.013979,23,33,23,-2.2,-3.8,0.7,111,133,176,128,14,1,8
277,0.022459,24,18,19,-2.3,-1.7,1.7,117,113,147,127,-15,-12,-6
278,0.09474,40,21,26,3.3,0.8,4.9,119,108,129,126,4,6,-26
279,0.012872,41,19,18,4.5,1.5,5.1,117,123,110,132,0,-5,-8
280,0.066519,23,10,-19,3.1,1.6,4.2,118,110,88,135,2,5,8
281,0.23387,22,17,-19,1.6,-0.2,3.2,129,83,74,99,0,9,0
282,0.015416,28,27,-7,1.4,-0.2,2.6,109,38,81,46,7,-30,22
283,0.073892,30,14,10,2.9,3.4,2.9,123,43,90,126,-9,-21,31
284,0.018484,25,12,9,2.3,2.5,3.3,131,11,74,102,27,3,1
285,0.066865,23,28,16,0.7,0.3,2.4,124,38,44,62,9,-7,10
286,0.0088376,-15,-10,-9,-1.3,-0.7,-0.8,129,41,51,62,6,-1,6
287,0.018409,32,40,22,-3.1,-5.2,-0.2,116,110,146,137,18,21,-8
288,0.011837,25,23,18,-1.9,-2.5,2.2,116,139,164,148,-15,-12,-5
289,0.027604,48,23,25,4.1,1.8,6.4,113,132,152,151,11,6,-3
290,0.0062656,61,35,31,5.5,3.1,6.4,117,135,133,157,13,6,10
291,0.051384,38,18,-2,4.1,3.6,4.8,117,129,132,164,6,-2,4
292,0.41097,35,15,-16,2.4,1.4,4.1,124,115,143,159,-7,-12,1
293,0.11811,42,27,-6,1.8,-0.1,3,113,99,102,130,4,-34,5
294,0.15357,43,24,29,3.2,1.9,2.2,118,78,71,120,-2,-19,5
295,0.031015,34,18,27,3.5,2,3.4,125,50,76,122,4,20,-22
296,0.013289,36,27,28,2.5,1,4.1,124,67,100,111,13,21,-11
297,0.0087311,8,10,6,1.2,-1,0.8,126,87,126,116,31,33,-14
298,0.020214,44,45,30,-3.6,-4.1,-0.7,116,110,146,137,0,13,-20
299,0.15031,42,29,31,-0.9,-2.4,1.3,116,139,164,148,-3,-12,5
300,0.013283,55,30,29,5.2,1.7,6.3,113,132,152,151,13,14,2
301,0.011414,72,44,35,5.7,2.6,5.8,117,135,133,157,0,9,2
302,0.20651,57,27,20,4.2,3.3,4.3,117,129,132,164,0,-25,14
303,0.95398,50,23,1,2.7,1.3,3.5,124,115,143,159,-6,-29,18
304,0.051826,54,26,-6,1.9,-0.7,2.1,113,99,102,130,-4,-1,-15
305,0.16626,50,26,26,3.1,-1.2,0.4,118,78,71,120,29,11,0
306,0.37886,41,20,38,2.9,-1.2,1.1,125,50,76,122,11,11,-8
307,0.068777,47,28,39,2.6,-1.1,2.6,124,67,100,111,14,32,-24
308,0.0026081,36,29,26,2.7,-2.3,0.8,126,87,126,116,14,24,-17
309,0.056594,39,30,21,-3,-0.5,1,111,123,162,161,11,-1,8
310,0.11348,59,23,40,-0.3,-1.8,1.2,117,153,163,184,17,-4,13
311,0.012047,74,41,52,3.8,0.3,4.7,117,156,163,179,5,-1,-12
312,0.0034047,69,49,39,4,1.2,5.3,113,156,159,170,-8,-23,19
313,0.067515,58,29,39,3.6,-0.2,4.2,114,162,174,182,6,-16,23
314,0.073325,65,36,42,1.9,-0.8,3,122,172,199,214,-1,-13,20
315,0.011116,75,51,32,0.7,-0.9,1.7,116,163,171,199,-3,-1,-8
316,0.013473,55,48,12,0.7,-2.4,-1.2,115,145,153,176,32,6,20
